wallSec,fps,dtAvg,dtMax,simRatio,realRatio,fixedHz,fixedDt,maxDeltaTime,timeScale,targetFps,vSyncCount,time,focused,runInBackground
2321.93,71,0.0141,0.0193,0.998,0.998,60.0,0.0167,1.0000,1.00,400,0,2030.14,0,1
2322.94,74,0.0136,0.0188,1.000,1.000,60.6,0.0167,1.0000,1.00,400,0,2031.14,0,1
2323.94,74,0.0136,0.0171,1.000,1.000,59.6,0.0167,1.0000,1.00,400,0,2032.15,0,1
2324.95,73,0.0138,0.0177,0.999,0.999,60.5,0.0167,1.0000,1.00,400,0,2033.16,0,1
2325.96,73,0.0138,0.0182,1.000,1.000,59.7,0.0167,1.0000,1.00,400,0,2034.16,0,1
2326.97,73,0.0138,0.0183,1.001,1.001,60.4,0.0167,1.0000,1.00,400,0,2035.17,0,1
2327.97,72,0.0139,0.0193,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,2036.17,0,1
2328.98,74,0.0137,0.0174,1.000,1.000,59.3,0.0167,1.0000,1.00,400,0,2037.18,0,1
2329.99,67,0.0150,0.0919,1.000,1.000,60.7,0.0167,1.0000,1.00,400,0,2038.19,0,1
2330.99,73,0.0138,0.0178,1.002,1.002,59.5,0.0167,1.0000,1.00,400,0,2039.20,0,1
2332.00,73,0.0138,0.0174,0.998,0.998,60.4,0.0167,1.0000,1.00,400,0,2040.21,0,1
2333.01,73,0.0138,0.0174,1.002,1.002,59.6,0.0167,1.0000,1.00,400,0,2041.22,0,1
2334.02,74,0.0136,0.0200,0.997,0.997,60.4,0.0167,1.0000,1.00,400,0,2042.22,0,1
2335.02,73,0.0137,0.0175,1.000,1.000,60.0,0.0167,1.0000,1.00,400,0,2043.22,0,1
2336.03,72,0.0140,0.0186,1.003,1.003,59.7,0.0167,1.0000,1.00,400,0,2044.23,0,1
2337.04,73,0.0138,0.0181,0.998,0.998,60.4,0.0167,1.0000,1.00,400,0,2045.24,0,1
2338.04,72,0.0140,0.0185,1.001,1.001,60.5,0.0167,1.0000,1.00,400,0,2046.25,0,1
2339.06,72,0.0141,0.0177,1.000,1.000,59.2,0.0167,1.0000,1.00,400,0,2047.26,0,1
2340.06,72,0.0139,0.0179,1.000,1.000,60.8,0.0167,1.0000,1.00,400,0,2048.26,0,1
2341.07,33,0.0304,0.0415,0.997,0.997,59.6,0.0167,1.0000,1.00,400,0,2049.27,0,1
2342.09,26,0.0393,0.0445,1.003,1.003,59.8,0.0167,1.0000,1.00,400,0,2050.29,0,1
2343.10,43,0.0235,0.0453,0.997,0.997,60.2,0.0167,1.0000,1.00,400,0,2051.30,0,1
2344.11,37,0.0274,0.0443,1.003,1.003,60.3,0.0167,1.0000,1.00,400,0,2052.32,0,1
2345.12,86,0.0117,0.0151,0.999,0.999,59.8,0.0167,1.0000,1.00,400,0,2053.32,0,1
2346.12,53,0.0189,0.0433,0.999,0.999,59.9,0.0167,1.0000,1.00,400,0,2054.32,0,1
2347.13,51,0.0199,0.0406,1.002,1.002,60.4,0.0167,1.0000,1.00,400,0,2055.33,0,1
2348.13,61,0.0164,0.0293,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,2056.33,0,1
2349.14,61,0.0166,0.0319,1.000,1.000,59.4,0.0167,1.0000,1.00,400,0,2057.34,0,1
2350.15,61,0.0165,0.0298,1.000,1.000,60.5,0.0167,1.0000,1.00,400,0,2058.35,0,1
2351.16,62,0.0163,0.0289,0.997,0.997,60.3,0.0167,1.0000,1.00,400,0,2059.36,0,1
2352.17,62,0.0163,0.0297,1.003,1.003,59.6,0.0167,1.0000,1.00,400,0,2060.37,0,1
2353.17,62,0.0161,0.0284,0.999,0.999,59.9,0.0167,1.0000,1.00,400,0,2061.37,0,1
2354.18,61,0.0166,0.0326,0.999,0.999,60.2,0.0167,1.0000,1.00,400,0,2062.38,0,1
2355.19,64,0.0158,0.0301,1.001,1.001,60.5,0.0167,1.0000,1.00,400,0,2063.39,0,1
2356.20,62,0.0163,0.0315,1.000,1.000,59.5,0.0167,1.0000,1.00,400,0,2064.40,0,1
2357.22,62,0.0165,0.0284,0.998,0.998,60.5,0.0167,1.0000,1.00,400,0,2065.43,0,1
2358.25,61,0.0169,0.0335,1.002,1.002,59.4,0.0167,1.0000,1.00,400,0,2066.45,0,1
2359.26,62,0.0163,0.0369,0.999,0.999,60.4,0.0167,1.0000,1.00,400,0,2067.46,0,1
2360.27,62,0.0163,0.0358,1.003,1.003,59.7,0.0167,1.0000,1.00,400,0,2068.47,0,1
2361.30,61,0.0168,0.0308,0.996,0.996,60.2,0.0167,1.0000,1.00,400,0,2069.50,0,1
2362.31,63,0.0161,0.0293,1.001,1.001,60.1,0.0167,1.0000,1.00,400,0,2070.51,0,1
2363.32,61,0.0166,0.0316,0.998,0.998,60.3,0.0167,1.0000,1.00,400,0,2071.52,0,1
2364.33,62,0.0163,0.0303,1.005,1.005,59.6,0.0167,1.0000,1.00,400,0,2072.54,0,1
2365.34,62,0.0163,0.0296,0.997,0.997,60.1,0.0167,1.0000,1.00,400,0,2073.55,0,1
2366.37,62,0.0165,0.0295,0.999,0.999,60.6,0.0167,1.0000,1.00,400,0,2074.57,0,1
2367.38,62,0.0163,0.0358,1.002,1.002,59.5,0.0167,1.0000,1.00,400,0,2075.58,0,1
2368.39,64,0.0159,0.0293,1.000,1.000,60.0,0.0167,1.0000,1.00,400,0,2076.60,0,1
2369.41,62,0.0163,0.0339,0.999,0.999,60.2,0.0167,1.0000,1.00,400,0,2077.61,0,1
2370.41,61,0.0165,0.0295,1.003,1.003,59.9,0.0167,1.0000,1.00,400,0,2078.61,0,1
2371.41,62,0.0161,0.0310,0.998,0.998,59.8,0.0167,1.0000,1.00,400,0,2079.62,0,1
2372.41,58,0.0173,0.0842,0.999,0.999,59.8,0.0167,1.0000,1.00,400,0,2080.62,0,1
2373.42,61,0.0165,0.0305,1.001,1.001,60.7,0.0167,1.0000,1.00,400,0,2081.62,0,1
2374.42,61,0.0164,0.0345,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,2082.62,0,1
2375.44,62,0.0165,0.0296,0.999,0.999,59.6,0.0167,1.0000,1.00,400,0,2083.65,0,1
2376.47,62,0.0166,0.0327,0.998,0.998,60.1,0.0167,1.0000,1.00,400,0,2084.68,0,1
2377.49,62,0.0164,0.0298,1.002,1.002,60.2,0.0167,1.0000,1.00,400,0,2085.69,0,1
2378.51,60,0.0169,0.0312,0.999,0.999,60.0,0.0167,1.0000,1.00,400,0,2086.71,0,1
2379.51,62,0.0162,0.0298,1.001,1.001,60.7,0.0167,1.0000,1.00,400,0,2087.72,0,1
2380.51,60,0.0167,0.0319,1.001,1.001,59.9,0.0167,1.0000,1.00,400,0,2088.72,0,1
2381.52,60,0.0167,0.0356,0.999,0.999,59.7,0.0167,1.0000,1.00,400,0,2089.72,0,1
2382.53,59,0.0171,0.0375,1.000,1.000,60.5,0.0167,1.0000,1.00,400,0,2090.73,0,1
2383.55,61,0.0167,0.0343,0.999,0.999,59.9,0.0167,1.0000,1.00,400,0,2091.75,0,1
2384.55,60,0.0168,0.0363,1.002,1.002,59.7,0.0167,1.0000,1.00,400,0,2092.76,0,1
2385.56,60,0.0167,0.0307,1.000,1.000,59.7,0.0167,1.0000,1.00,400,0,2093.76,0,1
2386.57,59,0.0172,0.0337,1.000,1.000,60.2,0.0167,1.0000,1.00,400,0,2094.77,0,1
2387.58,59,0.0171,0.0298,0.998,0.998,60.2,0.0167,1.0000,1.00,400,0,2095.78,0,1
2388.59,60,0.0168,0.0350,1.001,1.001,60.4,0.0167,1.0000,1.00,400,0,2096.79,0,1
2389.60,61,0.0166,0.0298,1.001,1.001,59.4,0.0167,1.0000,1.00,400,0,2097.81,0,1
2390.62,61,0.0166,0.0331,0.998,0.998,60.1,0.0167,1.0000,1.00,400,0,2098.82,0,1
2391.62,60,0.0167,0.0319,1.003,1.003,59.9,0.0167,1.0000,1.00,400,0,2099.82,0,1
2392.65,62,0.0165,0.0310,0.997,0.997,60.3,0.0167,1.0000,1.00,400,0,2100.85,0,1
2393.66,62,0.0164,0.0382,1.003,1.003,60.0,0.0167,1.0000,1.00,400,0,2101.87,0,1
2394.67,62,0.0162,0.0340,1.002,1.002,59.9,0.0167,1.0000,1.00,400,0,2102.87,0,1
2395.68,61,0.0166,0.0320,0.997,0.997,60.0,0.0167,1.0000,1.00,400,0,2103.89,0,1
2396.69,61,0.0166,0.0301,1.001,1.001,60.4,0.0167,1.0000,1.00,400,0,2104.90,0,1
2397.70,62,0.0162,0.0320,1.000,1.000,59.7,0.0167,1.0000,1.00,400,0,2105.90,0,1
2398.70,62,0.0162,0.0348,1.002,1.002,60.0,0.0167,1.0000,1.00,400,0,2106.90,0,1
2399.72,60,0.0169,0.0343,0.997,0.997,59.8,0.0167,1.0000,1.00,400,0,2107.92,0,1
2400.73,62,0.0163,0.0350,1.001,1.001,60.5,0.0167,1.0000,1.00,400,0,2108.93,0,1
2401.73,63,0.0159,0.0304,0.999,0.999,59.8,0.0167,1.0000,1.00,400,0,2109.93,0,1
2402.73,60,0.0167,0.0329,1.001,1.001,60.0,0.0167,1.0000,1.00,400,0,2110.93,0,1
2403.73,63,0.0159,0.0370,1.002,1.002,59.9,0.0167,1.0000,1.00,400,0,2111.94,0,1
2404.74,63,0.0160,0.0298,0.997,0.997,60.4,0.0167,1.0000,1.00,400,0,2112.94,0,1
2405.76,64,0.0159,0.0292,1.000,1.000,59.8,0.0167,1.0000,1.00,400,0,2113.96,0,1
2406.77,63,0.0160,0.0303,1.001,1.001,60.5,0.0167,1.0000,1.00,400,0,2114.97,0,1
2407.77,60,0.0167,0.0321,0.999,0.999,59.8,0.0167,1.0000,1.00,400,0,2115.98,0,1
2408.79,63,0.0162,0.0291,1.000,1.000,59.8,0.0167,1.0000,1.00,400,0,2117.00,0,1
2409.81,63,0.0161,0.0301,1.001,1.001,60.1,0.0167,1.0000,1.00,400,0,2118.01,0,1
2410.81,61,0.0164,0.0362,1.001,1.001,60.0,0.0167,1.0000,1.00,400,0,2119.01,0,1
2411.81,61,0.0164,0.0321,0.999,0.999,59.8,0.0167,1.0000,1.00,400,0,2120.01,0,1
2412.83,61,0.0166,0.0291,1.000,1.000,60.1,0.0167,1.0000,1.00,400,0,2121.03,0,1
2413.84,63,0.0161,0.0299,1.001,1.001,60.3,0.0167,1.0000,1.00,400,0,2122.04,0,1
2414.85,57,0.0178,0.0838,0.999,0.999,60.2,0.0167,1.0000,1.00,400,0,2123.06,0,1
2415.85,60,0.0167,0.0348,0.998,0.998,59.9,0.0167,1.0000,1.00,400,0,2124.06,0,1
2416.87,62,0.0164,0.0316,1.003,1.003,60.2,0.0167,1.0000,1.00,400,0,2125.07,0,1
2417.88,62,0.0162,0.0282,0.999,0.999,59.5,0.0167,1.0000,1.00,400,0,2126.08,0,1
2418.88,64,0.0158,0.0300,1.001,1.001,60.5,0.0167,1.0000,1.00,400,0,2127.09,0,1
2419.89,60,0.0167,0.0358,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,2128.09,0,1
2420.90,63,0.0161,0.0299,1.000,1.000,60.2,0.0167,1.0000,1.00,400,0,2129.10,0,1
2421.91,62,0.0163,0.0298,1.000,1.000,59.5,0.0167,1.0000,1.00,400,0,2130.11,0,1
2422.91,62,0.0162,0.0359,1.000,1.000,60.7,0.0167,1.0000,1.00,400,0,2131.12,0,1
2423.92,62,0.0161,0.0296,0.998,0.998,59.8,0.0167,1.0000,1.00,400,0,2132.12,0,1
2424.92,65,0.0155,0.0314,1.004,1.004,59.8,0.0167,1.0000,1.00,400,0,2133.13,0,1
2425.93,62,0.0162,0.0292,0.997,0.997,60.5,0.0167,1.0000,1.00,400,0,2134.13,0,1
2426.93,61,0.0165,0.0301,0.999,0.999,59.7,0.0167,1.0000,1.00,400,0,2135.14,0,1
2427.94,56,0.0179,0.0354,1.001,1.001,59.7,0.0167,1.0000,1.00,400,0,2136.14,0,1
2428.94,53,0.0189,0.0369,0.999,0.999,60.0,0.0167,1.0000,1.00,400,0,2137.14,0,1
2429.96,61,0.0168,0.0317,0.999,0.999,60.5,0.0167,1.0000,1.00,400,0,2138.16,0,1
2430.97,60,0.0168,0.0300,1.001,1.001,59.7,0.0167,1.0000,1.00,400,0,2139.17,0,1
2431.98,51,0.0198,0.0400,0.999,0.999,60.5,0.0167,1.0000,1.00,400,0,2140.18,0,1
2432.99,59,0.0172,0.0325,1.002,1.002,59.3,0.0167,1.0000,1.00,400,0,2141.19,0,1
2434.00,57,0.0178,0.0322,0.999,0.999,60.1,0.0167,1.0000,1.00,400,0,2142.21,0,1
2435.01,61,0.0166,0.0319,1.001,1.001,60.3,0.0167,1.0000,1.00,400,0,2143.22,0,1
2436.02,63,0.0161,0.0293,1.000,1.000,60.3,0.0167,1.0000,1.00,400,0,2144.23,0,1
2437.04,57,0.0178,0.0335,1.001,1.001,59.3,0.0167,1.0000,1.00,400,0,2145.24,0,1
2438.04,56,0.0179,0.0322,0.999,0.999,60.9,0.0167,1.0000,1.00,400,0,2146.24,0,1
2439.04,49,0.0205,0.0354,1.001,1.001,59.8,0.0167,1.0000,1.00,400,0,2147.25,0,1
2440.06,54,0.0189,0.0398,0.998,0.998,59.8,0.0167,1.0000,1.00,400,0,2148.26,0,1
2441.06,63,0.0159,0.0292,1.001,1.001,59.9,0.0167,1.0000,1.00,400,0,2149.27,0,1
2442.09,63,0.0162,0.0301,0.999,0.999,60.5,0.0167,1.0000,1.00,400,0,2150.29,0,1
2443.10,63,0.0161,0.0302,1.002,1.002,59.3,0.0167,1.0000,1.00,400,0,2151.31,0,1
2444.11,62,0.0162,0.0308,1.000,1.000,60.6,0.0167,1.0000,1.00,400,0,2152.31,0,1
2445.12,62,0.0163,0.0300,1.000,1.000,60.3,0.0167,1.0000,1.00,400,0,2153.32,0,1
2446.14,60,0.0169,0.0318,0.998,0.998,59.9,0.0167,1.0000,1.00,400,0,2154.34,0,1
2447.14,62,0.0162,0.0299,1.002,1.002,60.0,0.0167,1.0000,1.00,400,0,2155.34,0,1
2448.14,60,0.0167,0.0309,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,2156.34,0,1
2449.16,60,0.0170,0.0314,1.000,1.000,59.8,0.0167,1.0000,1.00,400,0,2157.37,0,1
2450.17,61,0.0166,0.0295,0.997,0.997,60.1,0.0167,1.0000,1.00,400,0,2158.38,0,1
2451.18,61,0.0165,0.0308,1.004,1.004,59.8,0.0167,1.0000,1.00,400,0,2159.38,0,1
2452.18,59,0.0169,0.0311,0.999,0.999,60.0,0.0167,1.0000,1.00,400,0,2160.38,0,1
2453.19,63,0.0160,0.0303,1.000,1.000,60.6,0.0167,1.0000,1.00,400,0,2161.39,0,1
2454.19,60,0.0167,0.0306,1.000,1.000,60.0,0.0167,1.0000,1.00,400,0,2162.39,0,1
2455.19,61,0.0165,0.0299,1.000,1.000,59.7,0.0167,1.0000,1.00,400,0,2163.40,0,1
2456.19,59,0.0170,0.0299,0.999,0.999,59.9,0.0167,1.0000,1.00,400,0,2164.40,0,1
2457.21,60,0.0169,0.0311,1.000,1.000,60.1,0.0167,1.0000,1.00,400,0,2165.41,0,1
2458.21,55,0.0182,0.0843,0.999,0.999,60.0,0.0167,1.0000,1.00,400,0,2166.41,0,1
2459.21,60,0.0167,0.0304,1.001,1.001,60.0,0.0167,1.0000,1.00,400,0,2167.41,0,1
2460.23,61,0.0167,0.0302,1.001,1.001,59.8,0.0167,1.0000,1.00,400,0,2168.43,0,1
2461.23,60,0.0167,0.0357,1.000,1.000,60.7,0.0167,1.0000,1.00,400,0,2169.44,0,1
2462.23,58,0.0173,0.0296,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,2170.44,0,1
2463.25,60,0.0168,0.0335,0.999,0.999,60.3,0.0167,1.0000,1.00,400,0,2171.45,0,1
2464.25,59,0.0170,0.0329,1.000,1.000,59.7,0.0167,1.0000,1.00,400,0,2172.45,0,1
2465.27,62,0.0164,0.0286,0.999,0.999,60.1,0.0167,1.0000,1.00,400,0,2173.47,0,1
2466.27,61,0.0166,0.0293,1.001,1.001,59.5,0.0167,1.0000,1.00,400,0,2174.48,0,1
2467.28,60,0.0167,0.0291,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,2175.48,0,1
2468.29,61,0.0166,0.0300,1.000,1.000,60.2,0.0167,1.0000,1.00,400,0,2176.49,0,1
2469.31,62,0.0164,0.0303,0.999,0.999,59.9,0.0167,1.0000,1.00,400,0,2177.51,0,1
2470.31,61,0.0165,0.0294,1.001,1.001,60.8,0.0167,1.0000,1.00,400,0,2178.51,0,1
2471.33,62,0.0164,0.0298,0.997,0.997,59.7,0.0167,1.0000,1.00,400,0,2179.53,0,1
2472.35,60,0.0169,0.0300,1.000,1.000,60.1,0.0167,1.0000,1.00,400,0,2180.55,0,1
2473.35,60,0.0168,0.0301,1.003,1.003,59.6,0.0167,1.0000,1.00,400,0,2181.56,0,1
2474.35,61,0.0164,0.0300,0.998,0.998,59.9,0.0167,1.0000,1.00,400,0,2182.56,0,1
2475.36,61,0.0164,0.0314,1.000,1.000,60.9,0.0167,1.0000,1.00,400,0,2183.56,0,1
2476.36,63,0.0159,0.0287,0.997,0.997,59.8,0.0167,1.0000,1.00,400,0,2184.56,0,1
2477.36,61,0.0165,0.0303,1.003,1.003,59.8,0.0167,1.0000,1.00,400,0,2185.57,0,1
2478.38,63,0.0161,0.0299,0.999,0.999,60.1,0.0167,1.0000,1.00,400,0,2186.58,0,1
2479.38,62,0.0161,0.0298,1.000,1.000,60.0,0.0167,1.0000,1.00,400,0,2187.58,0,1
2480.38,63,0.0159,0.0301,1.002,1.002,59.9,0.0167,1.0000,1.00,400,0,2188.59,0,1
2481.38,62,0.0161,0.0281,0.996,0.996,59.9,0.0167,1.0000,1.00,400,0,2189.58,0,1
2482.39,65,0.0155,0.0265,1.002,1.002,60.6,0.0167,1.0000,1.00,400,0,2190.59,0,1
2483.39,63,0.0159,0.0298,0.998,0.998,59.9,0.0167,1.0000,1.00,400,0,2191.59,0,1
2484.39,62,0.0162,0.0300,1.002,1.002,59.9,0.0167,1.0000,1.00,400,0,2192.60,0,1
2485.39,61,0.0165,0.0305,1.002,1.002,59.8,0.0167,1.0000,1.00,400,0,2193.60,0,1
2486.40,61,0.0164,0.0298,0.998,0.998,59.7,0.0167,1.0000,1.00,400,0,2194.60,0,1
2487.42,61,0.0167,0.0303,0.998,0.998,60.8,0.0167,1.0000,1.00,400,0,2195.62,0,1
2488.42,55,0.0182,0.0419,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,2196.62,0,1
2489.44,51,0.0199,0.0410,1.000,1.000,60.0,0.0167,1.0000,1.00,400,0,2197.64,0,1
2490.46,52,0.0197,0.0406,1.000,1.000,59.4,0.0167,1.0000,1.00,400,0,2198.67,0,1
2491.47,45,0.0223,0.0467,1.001,1.001,59.9,0.0167,1.0000,1.00,400,0,2199.67,0,1
2492.48,56,0.0180,0.0332,1.000,1.000,60.4,0.0167,1.0000,1.00,400,0,2200.68,0,1
2493.49,56,0.0180,0.0336,1.001,1.001,60.5,0.0167,1.0000,1.00,400,0,2201.69,0,1
2494.49,58,0.0173,0.0350,0.998,0.998,59.7,0.0167,1.0000,1.00,400,0,2202.69,0,1
2495.51,62,0.0165,0.0312,1.002,1.002,59.9,0.0167,1.0000,1.00,400,0,2203.71,0,1
2496.53,54,0.0190,0.0353,0.998,0.998,60.4,0.0167,1.0000,1.00,400,0,2204.74,0,1
2497.54,60,0.0167,0.0338,1.001,1.001,60.0,0.0167,1.0000,1.00,400,0,2205.74,0,1
2498.54,59,0.0170,0.0333,1.000,1.000,59.7,0.0167,1.0000,1.00,400,0,2206.74,0,1
2499.54,58,0.0172,0.0316,0.999,0.999,60.0,0.0167,1.0000,1.00,400,0,2207.74,0,1
2500.55,60,0.0168,0.0308,0.998,0.998,60.4,0.0167,1.0000,1.00,400,0,2208.75,0,1
2501.56,55,0.0183,0.0863,1.002,1.002,59.6,0.0167,1.0000,1.00,400,0,2209.76,0,1
2502.58,63,0.0162,0.0314,0.999,0.999,60.6,0.0167,1.0000,1.00,400,0,2210.78,0,1
2503.58,62,0.0162,0.0302,1.000,1.000,59.8,0.0167,1.0000,1.00,400,0,2211.79,0,1
2504.59,59,0.0171,0.0328,1.003,1.003,59.7,0.0167,1.0000,1.00,400,0,2212.79,0,1
2505.59,59,0.0170,0.0298,0.999,0.999,59.9,0.0167,1.0000,1.00,400,0,2213.79,0,1
2506.61,63,0.0162,0.0297,0.998,0.998,60.6,0.0167,1.0000,1.00,400,0,2214.82,0,1
2507.66,56,0.0186,0.0533,0.998,0.998,59.5,0.0167,1.0000,1.00,400,0,2215.86,0,1
2508.69,44,0.0235,0.0385,1.001,1.001,60.1,0.0167,1.0000,1.00,400,0,2216.89,0,1
2509.69,40,0.0250,0.0434,1.001,1.001,60.0,0.0167,1.0000,1.00,400,0,2217.89,0,1
2510.70,50,0.0202,0.0515,1.001,1.001,60.5,0.0167,1.0000,1.00,400,0,2218.90,0,1
2511.70,58,0.0173,0.0343,0.999,0.999,59.8,0.0167,1.0000,1.00,400,0,2219.90,0,1
2512.70,47,0.0213,0.0398,1.001,1.001,59.9,0.0167,1.0000,1.00,400,0,2220.91,0,1
2513.71,56,0.0180,0.0372,1.000,1.000,60.4,0.0167,1.0000,1.00,400,0,2221.92,0,1
2514.73,58,0.0176,0.0730,1.000,1.000,59.7,0.0167,1.0000,1.00,400,0,2222.94,1,1
2515.75,59,0.0173,0.0369,1.001,1.001,60.0,0.0167,1.0000,1.00,400,0,2223.96,1,1
2516.75,60,0.0167,0.0295,1.001,1.001,59.9,0.0167,1.0000,1.00,400,0,2224.96,1,1
2517.76,59,0.0028,0.0365,0.165,1.000,9.9,0.0167,1.0000,0.00,400,0,2225.12,1,1
2518.76,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,2225.12,1,1
2519.76,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,2225.12,1,1
2520.78,59,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,2225.12,1,1
2521.79,60,0.0000,0.0000,0.000,0.999,0.0,0.0167,1.0000,0.00,400,0,2225.12,1,1
2522.79,59,0.0000,0.0000,0.000,1.001,0.0,0.0167,1.0000,0.00,400,0,2225.12,1,1
2523.80,59,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,2225.12,1,1
2524.83,61,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,2225.12,1,1
2525.84,60,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,2225.12,1,1
2526.84,59,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,2225.12,1,1
2527.86,59,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,2225.12,1,1
2528.88,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,2225.12,1,1
2529.89,59,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,2225.12,1,1
2530.90,58,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,2225.12,1,1
2532.14,53,0.0000,0.0000,0.000,0.732,0.0,0.0167,1.0000,1.00,400,0,2225.12,1,1
2534.19,1,0.3582,0.3582,0.175,0.175,10.7,0.0167,1.0000,1.00,400,0,2225.48,1,1
2535.20,28,0.0479,0.3582,1.326,3.005,58.4,0.0167,1.0000,1.00,400,0,2226.46,1,1
2536.23,20,0.0514,0.0538,0.999,0.999,60.2,0.0167,1.0000,1.00,400,0,2227.49,1,1
2537.25,49,0.0207,0.0509,1.000,1.000,59.2,0.0167,1.0000,1.00,400,0,2228.51,1,1
2538.27,56,0.0184,0.0520,1.001,1.001,60.3,0.0167,1.0000,1.00,400,0,2229.53,1,1
2539.30,20,0.0514,0.0549,0.999,0.999,60.3,0.0167,1.0000,1.00,400,0,2230.56,1,1
1.28,2,0.0200,0.0200,0.031,4.554,1.6,0.0167,1.0000,1.00,400,0,0.02,1,1
2.30,79,0.0132,0.5160,1.024,1.024,60.9,0.0167,1.0000,1.00,400,0,1.06,1,1
3.30,202,0.0050,0.0197,1.000,1.000,60.0,0.0167,1.0000,1.00,400,0,2.06,1,1
4.31,196,0.0051,0.0917,1.000,1.000,60.7,0.0167,1.0000,1.00,400,0,3.07,1,1
5.33,112,0.0091,0.0252,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,4.09,1,1
6.35,98,0.0105,0.0764,1.000,1.000,59.6,0.0167,1.0000,1.00,400,0,5.11,1,1
7.35,149,0.0067,0.0196,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,6.11,1,1
8.35,149,0.0067,0.0091,1.000,1.000,60.9,0.0167,1.0000,1.00,400,0,7.11,1,1
9.36,149,0.0067,0.0088,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,8.12,1,1
10.36,152,0.0066,0.0093,1.000,1.000,59.7,0.0167,1.0000,1.00,400,0,9.12,1,1
11.37,154,0.0065,0.0096,1.000,1.000,59.7,0.0167,1.0000,1.00,400,0,10.13,1,1
13.17,102,0.0065,0.0089,0.366,0.366,22.2,0.0167,1.0000,1.00,400,0,10.78,1,1
14.17,40,0.0173,0.0300,0.692,2.140,40.9,0.0167,1.0000,1.00,400,0,11.47,1,1
15.18,53,0.0191,0.0321,1.000,1.000,60.3,0.0167,1.0000,1.00,400,0,12.48,1,1
16.20,53,0.0192,0.0312,1.000,1.000,60.0,0.0167,1.0000,1.00,400,0,13.50,1,1
17.20,54,0.0187,0.0241,1.000,1.000,59.5,0.0167,1.0000,1.00,400,0,14.51,1,1
18.22,52,0.0194,0.0521,1.000,1.000,60.4,0.0167,1.0000,1.00,400,0,15.52,0,1
19.24,53,0.0193,0.0257,1.001,1.001,59.7,0.0167,1.0000,1.00,400,0,16.54,0,1
20.24,51,0.0196,0.0383,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,17.54,0,1
21.25,52,0.0195,0.0393,1.000,1.000,60.1,0.0167,1.0000,1.00,400,0,18.56,0,1
22.26,53,0.0191,0.0277,1.000,1.000,60.3,0.0167,1.0000,1.00,400,0,19.57,0,1
23.28,53,0.0192,0.0300,1.000,1.000,60.0,0.0167,1.0000,1.00,400,0,20.58,0,1
24.30,55,0.0185,0.0267,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,21.60,0,1
25.31,53,0.0191,0.0331,0.999,0.999,60.1,0.0167,1.0000,1.00,400,0,22.62,0,1
26.32,51,0.0197,0.0767,1.001,1.001,59.8,0.0167,1.0000,1.00,400,0,23.62,1,1
27.34,55,0.0185,0.0522,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,24.64,1,1
28.34,55,0.0182,0.0240,1.000,1.000,60.8,0.0167,1.0000,1.00,400,0,25.64,1,1
29.35,55,0.0185,0.0254,1.000,1.000,60.1,0.0167,1.0000,1.00,400,0,26.66,1,1
31.14,32,0.0183,0.0243,0.327,0.327,19.6,0.0167,1.0000,1.00,400,0,27.24,1,1
33.36,1,0.0174,0.0174,0.008,1.522,0.0,0.0167,1.0000,1.00,400,0,27.24,1,1
34.36,46,0.0198,0.0437,0.911,1.043,53.9,0.0167,1.0000,1.00,400,0,28.15,1,1
35.37,79,0.0128,0.0325,1.001,1.001,60.2,0.0167,1.0000,1.00,400,0,29.17,1,1
36.38,83,0.0122,0.0138,1.000,1.000,60.5,0.0167,1.0000,1.00,400,0,30.18,1,1
37.42,83,0.0125,0.0431,0.999,0.999,59.6,0.0167,1.0000,1.00,400,0,31.22,1,1
